time_stamp, motor, fan, vibrations, temperature, temperature_pir, predicted_time
1642679887, 0, 1, 0.186, 28.635978260869567, 23.12, -1642679863.88
1642679888, 0, 1, 0.18, 28.635217391304348, 23.12, -1642679864.88
1642679889, 0, 1, 0.191, 28.634456521739132, 23.12, -1642679865.88
1642679890, 0, 1, 0.20199999999999999, 28.633695652173913, 23.12, -1642679866.88
1642679891, 0, 1, 0.213, 28.632934782608697, 23.12, -1642679867.88
1642679892, 0, 1, 0.22399999999999998, 28.63217391304348, 23.12, -1642679868.88
1642679893, 0, 1, 0.235, 28.63141304347826, 23.12, -1642679869.88
1642679894, 0, 1, 0.246, 28.630652173913045, 23.12, -1642679870.88
1642679895, 0, 1, 0.257, 28.629891304347826, 23.12, -1642679871.88
1642679896, 0, 1, 0.268, 28.62913043478261, 23.12, -1642679872.88
1642679897, 0, 1, 0.27899999999999997, 28.628369565217394, 23.12, -1642679873.88
1642679898, 0, 1, 0.29, 28.627608695652174, 23.12, -1642679874.88
1642679899, 0, 1, 0.27599999999999997, 28.62684782608696, 23.12, -1642679875.88
1642679900, 0, 1, 0.262, 28.62608695652174, 23.12, -1642679876.88
1642679901, 0, 1, 0.248, 28.625326086956523, 23.12, -1642679877.88
1642679902, 0, 1, 0.23399999999999999, 28.624565217391304, 23.12, -1642679878.88
1642679903, 0, 1, 0.22, 28.623804347826088, 23.12, -1642679879.88
1642679904, 0, 1, 0.236, 28.623043478260872, 23.12, -1642679880.88
1642679905, 0, 1, 0.252, 28.622282608695652, 23.12, -1642679881.88
1642679906, 0, 1, 0.268, 28.621521739130436, 23.12, -1642679882.88
1642679907, 0, 1, 0.284, 28.620760869565217, 23.12, -1642679883.88
1642679908, 0, 1, 0.3, 28.62, 23.12, -1642679884.88
