time_stamp, motor, fan, vibrations, temperature, temperature_pir, predicted_time
1644943477, 5, 1, 22.636, 35.072, 24.69, -1644943452.31
1644943478, 5, 1, 21.31, 35.06, 24.69, -1644943453.31
1644943479, 5, 1, 21.426, 35.036, 24.69, -1644943454.31
1644943480, 5, 1, 21.541999999999998, 35.012, 24.69, -1644943455.31
1644943481, 5, 1, 21.658, 34.988, 24.69, -1644943456.31
1644943482, 5, 1, 21.774, 34.964, 24.69, -1644943457.31
1644943483, 5, 1, 21.89, 34.94, 24.69, -1644943458.31
1644943484, 5, 1, 22.082, 34.928, 24.69, -1644943459.31
1644943485, 5, 1, 22.274, 34.916, 24.69, -1644943460.31
1644943486, 5, 1, 22.466, 34.904, 24.69, -1644943461.31
1644943487, 5, 1, 22.658, 34.892, 24.69, -1644943462.31
1644943488, 5, 1, 22.85, 34.88, 24.69, -1644943463.31
1644943489, 5, 1, 23.058333333333334, 34.866, 24.69, -1644943464.31
1644943490, 5, 1, 23.26666666666667, 34.852000000000004, 24.69, -1644943465.31
1644943491, 5, 1, 23.475, 34.838, 24.69, -1644943466.31
1644943492, 5, 1, 23.683333333333334, 34.824000000000005, 24.69, -1644943467.31
1644943493, 5, 1, 23.89166666666667, 34.81, 24.69, -1644943468.31
1644943494, 5, 1, 24.1, 34.786, 24.69, -1644943469.31
