168.0, 1627978859.0, 4.0, 33.56
169.0, 1627978861.0, 3.0, 2.4
170.0, 1627978861.0, 4.0, 33.56
171.0, 1627978861.0, 2.0, 0.0
172.0, 1627978861.0, 7.0, 1.0
173.0, 1627978863.0, 3.0, 2.88
174.0, 1627978863.0, 4.0, 33.56
175.0, 1627978865.0, 3.0, 5.57
176.0, 1627978865.0, 4.0, 33.56
177.0, 1627978866.0, 5.0, 9.0
178.0, 1627978866.0, 6.0, 7.40101
179.0, 1627978866.0, 2.0, 0.0
180.0, 1627978866.0, 7.0, 1.0
181.0, 1627978867.0, 3.0, 2.21
182.0, 1627978867.0, 4.0, 33.56
183.0, 1627978869.0, 3.0, 3.94
184.0, 1627978869.0, 4.0, 33.56
185.0, 1627978871.0, 3.0, 3.65
186.0, 1627978871.0, 4.0, 33.62
187.0, 1627978871.0, 2.0, 0.0
188.0, 1627978871.0, 7.0, 1.0
189.0, 1627978873.0, 3.0, 3.17
190.0, 1627978873.0, 4.0, 33.62
191.0, 1627978874.0, 5.0, 10.0
192.0, 1627978874.0, 6.0, 7.21327
193.0, 1627978875.0, 3.0, 4.7
194.0, 1627978875.0, 4.0, 33.69
195.0, 1627978876.0, 2.0, 0.0
196.0, 1627978876.0, 7.0, 1.0
197.0, 1627978877.0, 3.0, 2.59
198.0, 1627978878.0, 4.0, 33.69
199.0, 1627978879.0, 3.0, 6.05
200.0, 1627978880.0, 4.0, 33.69
201.0, 1627978881.0, 2.0, 0.0
202.0, 1627978881.0, 7.0, 1.0
208.0, 1627978882.0, 6.0, 6.97512
209.0, 1627978882.0, 3.0, 3.65
214.0, 1627978882.0, 4.0, 33.75
220.0, 1627978882.0, 5.0, 11.0
206.0, 1627978884.0, 3.0, 5.09
211.0, 1627978884.0, 4.0, 33.75
213.0, 1627978886.0, 3.0, 16.99
215.0, 1627978886.0, 2.0, 0.0
216.0, 1627978886.0, 4.0, 33.81
217.0, 1627978886.0, 7.0, 1.0
203.0, 1627978888.0, 3.0, 2.02
204.0, 1627978888.0, 4.0, 33.81
205.0, 1627978890.0, 3.0, 9.7
221.0, 1627978890.0, 4.0, 33.81
207.0, 1627978891.0, 7.0, 1.0
218.0, 1627978891.0, 5.0, 12.0
219.0, 1627978891.0, 6.0, 7.24026
222.0, 1627978891.0, 2.0, 0.0
210.0, 1627978892.0, 3.0, 2.69
212.0, 1627978892.0, 4.0, 33.88
223.0, 1627978894.0, 3.0, 2.69
224.0, 1627978894.0, 4.0, 33.88
225.0, 1627978896.0, 3.0, 3.17
226.0, 1627978896.0, 4.0, 34.0
227.0, 1627978898.0, 7.0, 1.0
228.0, 1627978898.0, 2.0, 0.0
229.0, 1627978898.0, 3.0, 2.69
230.0, 1627978898.0, 4.0, 34.0
231.0, 1627978899.0, 5.0, 13.0
232.0, 1627978899.0, 6.0, 7.21501
233.0, 1627978900.0, 3.0, 2.59
234.0, 1627978900.0, 4.0, 34.0
235.0, 1627978901.0, 2.0, 0.0
236.0, 1627978901.0, 7.0, 1.0
237.0, 1627978902.0, 3.0, 3.07
238.0, 1627978902.0, 4.0, 34.06
239.0, 1627978904.0, 3.0, 10.37
240.0, 1627978905.0, 4.0, 34.06
241.0, 1627978906.0, 3.0, 6.34
242.0, 1627978906.0, 4.0, 34.12
243.0, 1627978906.0, 2.0, 0.0
244.0, 1627978906.0, 7.0, 1.0
245.0, 1627978908.0, 5.0, 14.0
246.0, 1627978908.0, 6.0, 7.04639
247.0, 1627978908.0, 3.0, 3.07
248.0, 1627978908.0, 4.0, 34.12
249.0, 1627978910.0, 3.0, 4.9
250.0, 1627978910.0, 4.0, 34.12
251.0, 1627978911.0, 2.0, 0.0
252.0, 1627978911.0, 7.0, 1.0
253.0, 1627978912.0, 3.0, 4.7
254.0, 1627978912.0, 4.0, 34.25
255.0, 1627978914.0, 3.0, 4.9
256.0, 1627978914.0, 4.0, 34.25
257.0, 1627978916.0, 5.0, 15.0
258.0, 1627978916.0, 6.0, 7.24725
259.0, 1627978916.0, 3.0, 7.01
260.0, 1627978916.0, 2.0, 0.0
261.0, 1627978916.0, 7.0, 1.0
262.0, 1627978916.0, 4.0, 34.31
263.0, 1627978918.0, 3.0, 2.11
264.0, 1627978919.0, 4.0, 34.31
265.0, 1627978920.0, 3.0, 3.65
266.0, 1627978921.0, 4.0, 34.31
267.0, 1627978921.0, 2.0, 0.0
268.0, 1627978921.0, 7.0, 1.0
269.0, 1627978923.0, 3.0, 4.22
270.0, 1627978923.0, 4.0, 34.38
271.0, 1627978924.0, 5.0, 16.0
272.0, 1627978924.0, 6.0, 7.09136
273.0, 1627978926.0, 3.0, 5.09
274.0, 1627978926.0, 4.0, 34.38
275.0, 1627978926.0, 2.0, 0.0
276.0, 1627978926.0, 7.0, 1.0
277.0, 1627978927.0, 3.0, 2.5
278.0, 1627978927.0, 4.0, 34.5
279.0, 1627978929.0, 3.0, 5.47
280.0, 1627978929.0, 4.0, 34.5
281.0, 1627978931.0, 3.0, 5.28
282.0, 1627978931.0, 4.0, 34.5
283.0, 1627978931.0, 2.0, 0.0
284.0, 1627978931.0, 7.0, 1.0
285.0, 1627978933.0, 5.0, 17.0
286.0, 1627978933.0, 6.0, 7.14456
287.0, 1627978933.0, 3.0, 5.18
288.0, 1627978933.0, 4.0, 34.56
289.0, 1627978935.0, 3.0, 2.21
290.0, 1627978935.0, 4.0, 34.56
291.0, 1627978936.0, 2.0, 0.0
292.0, 1627978936.0, 7.0, 1.0
293.0, 1627978937.0, 3.0, 4.9
294.0, 1627978937.0, 4.0, 34.62
295.0, 1627978939.0, 3.0, 3.36
296.0, 1627978939.0, 4.0, 34.62
297.0, 1627978941.0, 3.0, 4.22
298.0, 1627978941.0, 4.0, 34.62
299.0, 1627978941.0, 5.0, 18.0
300.0, 1627978941.0, 6.0, 7.09052
301.0, 1627978941.0, 2.0, 0.0
302.0, 1627978941.0, 7.0, 1.0
303.0, 1627978943.0, 3.0, 3.74
304.0, 1627978943.0, 4.0, 34.75
305.0, 1627978945.0, 3.0, 6.82
306.0, 1627978945.0, 4.0, 34.75
307.0, 1627978946.0, 2.0, 0.0
308.0, 1627978946.0, 7.0, 1.0
309.0, 1627978947.0, 3.0, 3.17
310.0, 1627978947.0, 4.0, 34.81
311.0, 1627978949.0, 3.0, 2.4
312.0, 1627978949.0, 4.0, 34.81
313.0, 1627978950.0, 5.0, 19.0
314.0, 1627978950.0, 6.0, 7.1048
315.0, 1627978951.0, 3.0, 2.88
316.0, 1627978951.0, 4.0, 34.81
317.0, 1627978951.0, 2.0, 0.0
318.0, 1627978951.0, 7.0, 1.0
319.0, 1627978953.0, 3.0, 3.26
320.0, 1627978953.0, 4.0, 34.88
321.0, 1627978955.0, 3.0, 5.09
322.0, 1627978955.0, 4.0, 34.88
323.0, 1627978956.0, 7.0, 1.0
324.0, 1627978956.0, 2.0, 0.0
325.0, 1627978957.0, 4.0, 35.0
326.0, 1627978957.0, 3.0, 6.14
327.0, 1627978958.0, 4.0, 35.0
328.0, 1627978959.0, 5.0, 20.0
329.0, 1627978959.0, 6.0, 6.67557
330.0, 1627978960.0, 3.0, 2.21
331.0, 1627978960.0, 4.0, 35.0
332.0, 1627978961.0, 2.0, 0.0
333.0, 1627978961.0, 7.0, 1.0
334.0, 1627978962.0, 3.0, 3.36
335.0, 1627978962.0, 4.0, 35.0
336.0, 1627978963.0, 4.0, 35.06
337.0, 1627978964.0, 3.0, 4.42
338.0, 1627978966.0, 3.0, 7.1
339.0, 1627978966.0, 4.0, 35.06
340.0, 1627978966.0, 5.0, 21.0
341.0, 1627978966.0, 6.0, 7.89681
342.0, 1627978966.0, 2.0, 1.0
343.0, 1627978966.0, 7.0, 1.0
344.0, 1627978968.0, 4.0, 35.19
345.0, 1627978968.0, 3.0, 7.39
346.0, 1627978968.0, 4.0, 35.19
347.0, 1627978970.0, 3.0, 9.89
348.0, 1627978970.0, 4.0, 35.19
349.0, 1627978971.0, 2.0, 1.0
350.0, 1627978971.0, 7.0, 1.0
351.0, 1627978972.0, 3.0, 2.21
352.0, 1627978972.0, 4.0, 35.19
353.0, 1627978973.0, 4.0, 35.19
354.0, 1627978974.0, 3.0, 2.5
355.0, 1627978975.0, 4.0, 35.19
356.0, 1627978975.0, 5.0, 22.0
357.0, 1627978975.0, 6.0, 6.81431
358.0, 1627978976.0, 3.0, 4.42
359.0, 1627978976.0, 4.0, 35.19
360.0, 1627978976.0, 2.0, 1.0
361.0, 1627978976.0, 7.0, 1.0
362.0, 1627978978.0, 4.0, 35.06
363.0, 1627978978.0, 3.0, 2.3
364.0, 1627978978.0, 4.0, 35.06
365.0, 1627978980.0, 3.0, 4.13
366.0, 1627978980.0, 4.0, 35.06
367.0, 1627978980.0, 8.0, 19.88
368.0, 1627978981.0, 2.0, 1.0
369.0, 1627978981.0, 7.0, 1.0
370.0, 1627978982.0, 3.0, 4.51
371.0, 1627978982.0, 4.0, 35.06
372.0, 1627978983.0, 5.0, 23.0
373.0, 1627978983.0, 6.0, 7.43679
374.0, 1627978984.0, 3.0, 4.03
375.0, 1627978984.0, 4.0, 34.94
376.0, 1627978986.0, 3.0, 3.74
377.0, 1627978986.0, 4.0, 34.94
378.0, 1627978986.0, 2.0, 1.0
379.0, 1627978986.0, 7.0, 1.0
380.0, 1627978988.0, 3.0, 2.98
381.0, 1627978988.0, 4.0, 34.75
382.0, 1627978990.0, 3.0, 4.32
383.0, 1627978990.0, 4.0, 34.75
384.0, 1627978991.0, 5.0, 24.0
385.0, 1627978991.0, 6.0, 7.21067
386.0, 1627978991.0, 2.0, 1.0
387.0, 1627978991.0, 7.0, 1.0
388.0, 1627978992.0, 3.0, 6.72
389.0, 1627978992.0, 4.0, 34.75
390.0, 1627978994.0, 3.0, 2.21
391.0, 1627978994.0, 4.0, 34.62
392.0, 1627978996.0, 3.0, 3.26
393.0, 1627978996.0, 2.0, 1.0
394.0, 1627978996.0, 7.0, 1.0
395.0, 1627978997.0, 4.0, 34.62
396.0, 1627978998.0, 3.0, 2.5
397.0, 1627978999.0, 4.0, 34.38
398.0, 1627979000.0, 5.0, 25.0
399.0, 1627979000.0, 6.0, 7.05716
400.0, 1627979000.0, 3.0, 3.17
401.0, 1627979001.0, 4.0, 34.38
402.0, 1627979001.0, 2.0, 1.0
403.0, 1627979001.0, 7.0, 1.0
404.0, 1627979003.0, 3.0, 1.73
405.0, 1627979003.0, 4.0, 34.38
406.0, 1627979005.0, 3.0, 6.24
407.0, 1627979005.0, 4.0, 34.19
408.0, 1627979006.0, 2.0, 1.0
409.0, 1627979006.0, 7.0, 1.0
410.0, 1627979007.0, 3.0, 3.94
411.0, 1627979007.0, 4.0, 34.19
412.0, 1627979008.0, 5.0, 26.0
413.0, 1627979008.0, 6.0, 7.2692
414.0, 1627979009.0, 3.0, 5.66
415.0, 1627979009.0, 4.0, 34.06
416.0, 1627979011.0, 3.0, 2.88
417.0, 1627979011.0, 4.0, 34.06
418.0, 1627979011.0, 2.0, 1.0
419.0, 1627979011.0, 7.0, 1.0
420.0, 1627979013.0, 3.0, 3.84
421.0, 1627979013.0, 4.0, 34.06
422.0, 1627979015.0, 3.0, 4.22
423.0, 1627979015.0, 4.0, 33.88
424.0, 1627979016.0, 5.0, 27.0
425.0, 1627979016.0, 6.0, 7.21241
426.0, 1627979017.0, 2.0, 0.0
427.0, 1627979017.0, 7.0, 1.0
428.0, 1627979017.0, 3.0, 4.13
429.0, 1627979017.0, 4.0, 33.88
430.0, 1627979019.0, 3.0, 4.8
431.0, 1627979019.0, 4.0, 33.69
432.0, 1627979021.0, 3.0, 5.47
433.0, 1627979021.0, 4.0, 33.69
434.0, 1627979021.0, 2.0, 0.0
435.0, 1627979021.0, 7.0, 1.0
436.0, 1627979023.0, 3.0, 4.13
437.0, 1627979023.0, 4.0, 33.69
438.0, 1627979025.0, 5.0, 28.0
439.0, 1627979025.0, 6.0, 7.02741
440.0, 1627979025.0, 3.0, 4.32
441.0, 1627979025.0, 4.0, 33.56
442.0, 1627979026.0, 2.0, 0.0
443.0, 1627979026.0, 7.0, 1.0
444.0, 1627979027.0, 3.0, 2.78
445.0, 1627979027.0, 4.0, 33.56
446.0, 1627979029.0, 3.0, 5.57
447.0, 1627979029.0, 4.0, 33.5
448.0, 1627979031.0, 3.0, 2.21
449.0, 1627979031.0, 4.0, 33.5
450.0, 1627979031.0, 2.0, 0.0
451.0, 1627979031.0, 7.0, 1.0
452.0, 1627979033.0, 5.0, 29.0
453.0, 1627979033.0, 6.0, 7.32511
454.0, 1627979034.0, 3.0, 6.91
455.0, 1627979034.0, 4.0, 33.5
456.0, 1627979035.0, 3.0, 3.07
457.0, 1627979035.0, 4.0, 33.5
458.0, 1627979036.0, 2.0, 0.0
459.0, 1627979036.0, 7.0, 1.0
460.0, 1627979037.0, 3.0, 3.65
461.0, 1627979038.0, 4.0, 33.5
462.0, 1627979039.0, 3.0, 5.76
463.0, 1627979040.0, 4.0, 33.56
464.0, 1627979041.0, 5.0, 30.0
465.0, 1627979041.0, 6.0, 7.31351
466.0, 1627979041.0, 2.0, 0.0
467.0, 1627979041.0, 7.0, 1.0
468.0, 1627979042.0, 3.0, 6.14
469.0, 1627979042.0, 4.0, 33.56
470.0, 1627979044.0, 3.0, 6.34
471.0, 1627979044.0, 4.0, 33.56
472.0, 1627979046.0, 3.0, 5.38
473.0, 1627979046.0, 4.0, 33.62
474.0, 1627979046.0, 2.0, 0.0
475.0, 1627979046.0, 7.0, 1.0
476.0, 1627979048.0, 3.0, 10.46
477.0, 1627979048.0, 4.0, 33.62
478.0, 1627979050.0, 5.0, 31.0
479.0, 1627979050.0, 6.0, 7.21414
480.0, 1627979050.0, 3.0, 2.78
481.0, 1627979050.0, 4.0, 33.69
482.0, 1627979051.0, 2.0, 0.0
483.0, 1627979051.0, 7.0, 1.0
484.0, 1627979052.0, 3.0, 4.03
485.0, 1627979052.0, 4.0, 33.69
486.0, 1627979054.0, 3.0, 4.7
487.0, 1627979054.0, 4.0, 33.69
488.0, 1627979056.0, 3.0, 4.22
489.0, 1627979056.0, 4.0, 33.75
490.0, 1627979057.0, 2.0, 0.0
491.0, 1627979057.0, 7.0, 1.0
492.0, 1627979058.0, 3.0, 2.11
493.0, 1627979058.0, 4.0, 33.75
494.0, 1627979058.0, 5.0, 32.0
495.0, 1627979058.0, 6.0, 7.11491
496.0, 1627979060.0, 3.0, 7.2
497.0, 1627979060.0, 4.0, 33.81
498.0, 1627979061.0, 2.0, 0.0
499.0, 1627979061.0, 7.0, 1.0
500.0, 1627979062.0, 3.0, 2.88
501.0, 1627979062.0, 4.0, 33.81
502.0, 1627979064.0, 3.0, 0.96
503.0, 1627979064.0, 4.0, 33.81
504.0, 1627979066.0, 3.0, 4.8
505.0, 1627979066.0, 4.0, 33.94
506.0, 1627979066.0, 2.0, 0.0
507.0, 1627979066.0, 7.0, 1.0
508.0, 1627979068.0, 3.0, 2.3
509.0, 1627979068.0, 4.0, 33.94
510.0, 1627979070.0, 3.0, 2.5
511.0, 1627979070.0, 4.0, 34.0
512.0, 1627979071.0, 2.0, 0.0
513.0, 1627979071.0, 7.0, 1.0
514.0, 1627979072.0, 3.0, 3.94
515.0, 1627979072.0, 4.0, 34.0
516.0, 1627979074.0, 3.0, 4.13
517.0, 1627979074.0, 4.0, 34.0
518.0, 1627979075.0, 5.0, 33.0
519.0, 1627979075.0, 6.0, 3.6186
520.0, 1627979076.0, 3.0, 5.38
521.0, 1627979076.0, 2.0, 0.0
522.0, 1627979076.0, 7.0, 1.0
523.0, 1627979076.0, 4.0, 34.12
524.0, 1627979078.0, 3.0, 5.09
525.0, 1627979079.0, 4.0, 34.12
526.0, 1627979080.0, 3.0, 6.62
527.0, 1627979081.0, 4.0, 34.19
528.0, 1627979081.0, 2.0, 0.0
529.0, 1627979081.0, 7.0, 1.0
530.0, 1627979083.0, 3.0, 3.07
531.0, 1627979083.0, 4.0, 34.19
532.0, 1627979083.0, 5.0, 34.0
533.0, 1627979083.0, 6.0, 7.29661
534.0, 1627979085.0, 3.0, 4.61
535.0, 1627979085.0, 4.0, 34.19
536.0, 1627979086.0, 2.0, 0.0
537.0, 1627979086.0, 7.0, 1.0
538.0, 1627979087.0, 3.0, 4.32
539.0, 1627979087.0, 4.0, 34.25
540.0, 1627979089.0, 3.0, 2.21
541.0, 1627979089.0, 4.0, 34.25
542.0, 1627979091.0, 3.0, 3.74
543.0, 1627979091.0, 4.0, 34.31
544.0, 1627979091.0, 5.0, 35.0
545.0, 1627979091.0, 6.0, 7.28067
546.0, 1627979091.0, 2.0, 0.0
547.0, 1627979091.0, 7.0, 1.0
548.0, 1627979093.0, 3.0, 3.07
549.0, 1627979093.0, 4.0, 34.31
550.0, 1627979095.0, 3.0, 7.97
551.0, 1627979095.0, 4.0, 34.31
552.0, 1627979096.0, 2.0, 0.0
553.0, 1627979096.0, 7.0, 1.0
554.0, 1627979097.0, 3.0, 4.22
555.0, 1627979097.0, 4.0, 34.44
556.0, 1627979099.0, 3.0, 6.62
557.0, 1627979099.0, 4.0, 34.44
558.0, 1627979099.0, 5.0, 36.0
559.0, 1627979099.0, 6.0, 7.24725
560.0, 1627979101.0, 3.0, 2.4
561.0, 1627979101.0, 4.0, 34.5
562.0, 1627979101.0, 2.0, 0.0
563.0, 1627979101.0, 7.0, 1.0
564.0, 1627979103.0, 3.0, 9.5
565.0, 1627979103.0, 4.0, 34.5
566.0, 1627979103.0, 8.0, 19.5
567.0, 1627979105.0, 3.0, 1.82
568.0, 1627979106.0, 7.0, 1.0
569.0, 1627979106.0, 2.0, 0.0
570.0, 1627979107.0, 3.0, 6.34
571.0, 1627979107.0, 4.0, 34.56
572.0, 1627979108.0, 5.0, 37.0
573.0, 1627979108.0, 6.0, 7.24026
574.0, 1627979109.0, 3.0, 5.76
575.0, 1627979109.0, 4.0, 34.56
576.0, 1627979111.0, 3.0, 5.18
577.0, 1627979111.0, 4.0, 34.69
578.0, 1627979111.0, 2.0, 0.0
579.0, 1627979111.0, 7.0, 1.0
580.0, 1627979113.0, 3.0, 4.42
581.0, 1627979113.0, 4.0, 34.69
582.0, 1627979115.0, 3.0, 6.53
583.0, 1627979115.0, 4.0, 34.69
584.0, 1627979116.0, 5.0, 38.0
585.0, 1627979116.0, 6.0, 6.98162
586.0, 1627979116.0, 2.0, 0.0
587.0, 1627979116.0, 7.0, 1.0
588.0, 1627979117.0, 3.0, 3.94
589.0, 1627979117.0, 4.0, 34.75
590.0, 1627979119.0, 3.0, 12.1
591.0, 1627979120.0, 4.0, 34.75
592.0, 1627979121.0, 2.0, 0.0
593.0, 1627979121.0, 7.0, 1.0
594.0, 1627979121.0, 3.0, 3.26
595.0, 1627979122.0, 4.0, 34.88
596.0, 1627979124.0, 3.0, 5.76
597.0, 1627979124.0, 4.0, 34.88
598.0, 1627979124.0, 5.0, 39.0
599.0, 1627979124.0, 6.0, 7.38371
600.0, 1627979126.0, 3.0, 3.17
601.0, 1627979126.0, 4.0, 34.88
602.0, 1627979126.0, 2.0, 0.0
603.0, 1627979126.0, 7.0, 1.0
604.0, 1627979128.0, 3.0, 2.98
605.0, 1627979128.0, 4.0, 34.94
606.0, 1627979130.0, 3.0, 6.53
607.0, 1627979130.0, 4.0, 34.94
608.0, 1627979131.0, 2.0, 0.0
609.0, 1627979131.0, 7.0, 1.0
610.0, 1627979132.0, 4.0, 35.06
611.0, 1627979132.0, 3.0, 5.47
612.0, 1627979132.0, 4.0, 35.06
613.0, 1627979133.0, 5.0, 40.0
614.0, 1627979133.0, 6.0, 6.90211
615.0, 1627979134.0, 3.0, 3.26
616.0, 1627979134.0, 4.0, 35.06
617.0, 1627979136.0, 3.0, 3.26
618.0, 1627979136.0, 4.0, 35.06
619.0, 1627979136.0, 2.0, 1.0
620.0, 1627979136.0, 7.0, 1.0
621.0, 1627979137.0, 4.0, 35.06
622.0, 1627979138.0, 3.0, 6.05
623.0, 1627979138.0, 4.0, 35.06
624.0, 1627979140.0, 3.0, 2.21
625.0, 1627979140.0, 4.0, 35.06
626.0, 1627979141.0, 5.0, 41.0
627.0, 1627979141.0, 6.0, 7.79828
628.0, 1627979141.0, 2.0, 1.0
629.0, 1627979141.0, 7.0, 1.0
630.0, 1627979142.0, 4.0, 35.12
631.0, 1627979142.0, 3.0, 5.66
632.0, 1627979142.0, 4.0, 35.12
633.0, 1627979144.0, 3.0, 6.43
634.0, 1627979144.0, 4.0, 35.12
